,country,date,people_fully_vaccinated,daily_vaccinations
665,Algeria,2021-07-10,,22369.0
666,Algeria,2021-07-11,,22369.0
667,Algeria,2021-07-12,,22369.0
668,Algeria,2021-07-13,,22369.0
669,Algeria,2021-07-14,,22369.0
670,Algeria,2021-07-15,,22369.0
671,Algeria,2021-07-16,,22369.0
672,Algeria,2021-07-17,,22369.0
673,Algeria,2021-07-18,,22369.0
674,Algeria,2021-07-19,,22369.0
675,Algeria,2021-07-20,,22369.0
676,Algeria,2021-07-21,,22369.0
677,Algeria,2021-07-22,,22369.0
678,Algeria,2021-07-23,,22369.0
679,Algeria,2021-07-24,,22369.0
680,Algeria,2021-07-25,,22369.0
681,Algeria,2021-07-26,,22369.0
682,Algeria,2021-07-27,,22369.0
683,Algeria,2021-07-28,,22369.0
684,Algeria,2021-07-29,,22369.0
685,Algeria,2021-07-30,,22369.0
686,Algeria,2021-07-31,,22369.0
687,Algeria,2021-08-01,,22369.0
688,Algeria,2021-08-02,,22369.0
689,Algeria,2021-08-03,,22369.0
690,Algeria,2021-08-04,,22369.0
691,Algeria,2021-08-05,,22369.0
692,Algeria,2021-08-06,,22369.0
693,Algeria,2021-08-07,,22369.0
694,Algeria,2021-08-08,,22369.0
695,Algeria,2021-08-09,,22369.0
696,Algeria,2021-08-10,,22369.0
697,Algeria,2021-08-11,,22369.0
698,Algeria,2021-08-12,,22369.0
699,Algeria,2021-08-13,,22369.0
700,Algeria,2021-08-14,,22369.0
701,Algeria,2021-08-15,,22369.0
702,Algeria,2021-08-16,,22369.0
703,Algeria,2021-08-17,,22369.0
704,Algeria,2021-08-18,,22369.0
705,Algeria,2021-08-19,,22369.0
706,Algeria,2021-08-20,724812.0,22369.0
707,Algeria,2021-08-21,,55877.0
708,Algeria,2021-08-22,,89385.0
709,Algeria,2021-08-23,,122894.0
710,Algeria,2021-08-24,,156402.0
711,Algeria,2021-08-25,,189911.0
712,Algeria,2021-08-26,,223419.0
713,Algeria,2021-08-27,,256927.0
714,Algeria,2021-08-28,,256927.0
715,Algeria,2021-08-29,,256927.0
716,Algeria,2021-08-30,,256927.0
717,Algeria,2021-08-31,,256927.0
718,Algeria,2021-09-01,,256927.0
719,Algeria,2021-09-02,,256927.0
720,Algeria,2021-09-03,,256927.0
721,Algeria,2021-09-04,3000000.0,256927.0
722,Algeria,2021-09-05,,255753.0
723,Algeria,2021-09-06,,254579.0
724,Algeria,2021-09-07,,253405.0
725,Algeria,2021-09-08,,252230.0
726,Algeria,2021-09-09,,251056.0
727,Algeria,2021-09-10,,249882.0
728,Algeria,2021-09-11,,248708.0
729,Algeria,2021-09-12,,248708.0
730,Algeria,2021-09-13,,258159.0
731,Algeria,2021-09-14,,267610.0
732,Algeria,2021-09-15,,277061.0
733,Algeria,2021-09-16,,286512.0
734,Algeria,2021-09-17,,295964.0
735,Algeria,2021-09-18,,305415.0
736,Algeria,2021-09-19,,314866.0
737,Algeria,2021-09-20,,314866.0
738,Algeria,2021-09-21,,314866.0
739,Algeria,2021-09-22,,314866.0
740,Algeria,2021-09-23,,314866.0
741,Algeria,2021-09-24,,314866.0
742,Algeria,2021-09-25,4032942.0,314866.0
743,Andorra,2021-01-25,,
744,Andorra,2021-01-26,,66.0
745,Andorra,2021-01-27,,66.0
746,Andorra,2021-01-28,,66.0
747,Andorra,2021-01-29,,66.0
748,Andorra,2021-01-30,,66.0
749,Andorra,2021-01-31,,66.0
750,Andorra,2021-02-01,,66.0
751,Andorra,2021-02-02,,60.0
752,Andorra,2021-02-03,,55.0
753,Andorra,2021-02-04,,50.0
754,Andorra,2021-02-05,,44.0
755,Andorra,2021-02-06,,39.0
756,Andorra,2021-02-07,,34.0
757,Andorra,2021-02-08,,28.0
758,Andorra,2021-02-09,,28.0
759,Andorra,2021-02-10,,28.0
760,Andorra,2021-02-11,,48.0
761,Andorra,2021-02-12,,68.0
762,Andorra,2021-02-13,,74.0
763,Andorra,2021-02-14,,81.0
764,Andorra,2021-02-15,,87.0
765,Andorra,2021-02-16,,94.0
766,Andorra,2021-02-17,,100.0
767,Andorra,2021-02-18,,87.0
768,Andorra,2021-02-19,,74.0
769,Andorra,2021-02-20,,71.0
770,Andorra,2021-02-21,,67.0
771,Andorra,2021-02-22,,64.0
772,Andorra,2021-02-23,,60.0
773,Andorra,2021-02-24,,57.0
774,Andorra,2021-02-25,,56.0
775,Andorra,2021-02-26,,55.0
776,Andorra,2021-02-27,,63.0
777,Andorra,2021-02-28,,72.0
778,Andorra,2021-03-01,,80.0
779,Andorra,2021-03-02,,89.0
780,Andorra,2021-03-03,,97.0
781,Andorra,2021-03-04,,103.0
782,Andorra,2021-03-05,,108.0
783,Andorra,2021-03-06,,108.0
784,Andorra,2021-03-07,,108.0
785,Andorra,2021-03-08,1172.0,108.0
786,Andorra,2021-03-09,,186.0
787,Andorra,2021-03-10,1264.0,264.0
788,Andorra,2021-03-11,,347.0
789,Andorra,2021-03-12,,430.0
790,Andorra,2021-03-13,,513.0
791,Andorra,2021-03-14,,596.0
792,Andorra,2021-03-15,1265.0,679.0
793,Andorra,2021-03-16,,619.0
794,Andorra,2021-03-17,,559.0
795,Andorra,2021-03-18,,493.0
796,Andorra,2021-03-19,,428.0
797,Andorra,2021-03-20,,357.0
798,Andorra,2021-03-21,,287.0
799,Andorra,2021-03-22,,217.0
800,Andorra,2021-03-23,,212.0
801,Andorra,2021-03-24,,207.0
802,Andorra,2021-03-25,,202.0
803,Andorra,2021-03-26,,197.0
804,Andorra,2021-03-27,,197.0
805,Andorra,2021-03-28,,197.0
806,Andorra,2021-03-29,,197.0
807,Andorra,2021-03-30,,197.0
808,Andorra,2021-03-31,,197.0
809,Andorra,2021-04-01,,197.0
810,Andorra,2021-04-02,,197.0
811,Andorra,2021-04-03,,197.0
812,Andorra,2021-04-04,,197.0
813,Andorra,2021-04-05,4484.0,573.0
814,Andorra,2021-04-06,,588.0
815,Andorra,2021-04-07,,603.0
816,Andorra,2021-04-08,,619.0
817,Andorra,2021-04-09,,634.0
818,Andorra,2021-04-10,,649.0
819,Andorra,2021-04-11,,664.0
820,Andorra,2021-04-12,,542.0
821,Andorra,2021-04-13,,649.0
822,Andorra,2021-04-14,,755.0
823,Andorra,2021-04-15,,862.0
824,Andorra,2021-04-16,,969.0
825,Andorra,2021-04-17,,1075.0
826,Andorra,2021-04-18,,1182.0
827,Andorra,2021-04-19,4681.0,1050.0
828,Andorra,2021-04-20,,943.0
829,Andorra,2021-04-21,,835.0
830,Andorra,2021-04-22,,728.0
831,Andorra,2021-04-23,,621.0
832,Andorra,2021-04-24,,513.0
833,Andorra,2021-04-25,,406.0
834,Andorra,2021-04-26,4681.0,298.0
835,Andorra,2021-04-27,,264.0
836,Andorra,2021-04-28,,229.0
837,Andorra,2021-04-29,,194.0
838,Andorra,2021-04-30,,159.0
839,Andorra,2021-05-01,,124.0
840,Andorra,2021-05-02,,89.0
841,Andorra,2021-05-03,4699.0,54.0
842,Andorra,2021-05-04,,102.0
843,Andorra,2021-05-05,,151.0
844,Andorra,2021-05-06,,199.0
845,Andorra,2021-05-07,,248.0
846,Andorra,2021-05-08,,296.0
847,Andorra,2021-05-09,,345.0
848,Andorra,2021-05-10,4702.0,393.0
849,Andorra,2021-05-11,,351.0
850,Andorra,2021-05-12,,309.0
851,Andorra,2021-05-13,,267.0
852,Andorra,2021-05-14,,224.0
853,Andorra,2021-05-15,,182.0
854,Andorra,2021-05-16,,140.0
855,Andorra,2021-05-17,4704.0,98.0
856,Andorra,2021-05-18,,120.0
857,Andorra,2021-05-19,,143.0
858,Andorra,2021-05-20,,166.0
859,Andorra,2021-05-21,,189.0
860,Andorra,2021-05-22,,212.0
861,Andorra,2021-05-23,,234.0
862,Andorra,2021-05-24,,257.0
863,Andorra,2021-05-25,,257.0
864,Andorra,2021-05-26,,257.0
865,Andorra,2021-05-27,,257.0
866,Andorra,2021-05-28,,257.0
867,Andorra,2021-05-29,,257.0
868,Andorra,2021-05-30,,257.0
869,Andorra,2021-05-31,8303.0,257.0
870,Andorra,2021-06-01,,334.0
871,Andorra,2021-06-02,,410.0
872,Andorra,2021-06-03,,487.0
873,Andorra,2021-06-04,,564.0
874,Andorra,2021-06-05,,640.0
875,Andorra,2021-06-06,,717.0
876,Andorra,2021-06-07,10938.0,794.0
877,Andorra,2021-06-08,,877.0
878,Andorra,2021-06-09,,960.0
879,Andorra,2021-06-10,,1043.0
880,Andorra,2021-06-11,,1127.0
881,Andorra,2021-06-12,,1210.0
882,Andorra,2021-06-13,,1293.0
883,Andorra,2021-06-14,16416.0,1376.0
884,Andorra,2021-06-15,,1428.0
885,Andorra,2021-06-16,,1479.0
886,Andorra,2021-06-17,,1531.0
887,Andorra,2021-06-18,,1582.0
888,Andorra,2021-06-19,,1634.0
889,Andorra,2021-06-20,,1685.0
890,Andorra,2021-06-21,24598.0,1737.0
891,Andorra,2021-06-22,,1592.0
892,Andorra,2021-06-23,,1447.0
893,Andorra,2021-06-24,,1303.0
894,Andorra,2021-06-25,,1158.0
895,Andorra,2021-06-26,,1013.0
896,Andorra,2021-06-27,,868.0
897,Andorra,2021-06-28,26613.0,723.0
898,Andorra,2021-06-29,,637.0
899,Andorra,2021-06-30,,551.0
900,Andorra,2021-07-01,,465.0
901,Andorra,2021-07-02,,379.0
902,Andorra,2021-07-03,,293.0
903,Andorra,2021-07-04,,207.0
904,Andorra,2021-07-05,,121.0
905,Andorra,2021-07-06,,121.0
906,Andorra,2021-07-07,,121.0
907,Andorra,2021-07-08,,121.0
908,Andorra,2021-07-09,,121.0
909,Andorra,2021-07-10,,121.0
910,Andorra,2021-07-11,,121.0
911,Andorra,2021-07-12,27010.0,121.0
912,Andorra,2021-07-13,,355.0
913,Andorra,2021-07-14,,589.0
914,Andorra,2021-07-15,,824.0
915,Andorra,2021-07-16,,1058.0
916,Andorra,2021-07-17,,1293.0
917,Andorra,2021-07-18,,1527.0
918,Andorra,2021-07-19,33904.0,1762.0
919,Andorra,2021-07-20,,1554.0
920,Andorra,2021-07-21,,1346.0
921,Andorra,2021-07-22,,1138.0
922,Andorra,2021-07-23,,930.0
923,Andorra,2021-07-24,,721.0
924,Andorra,2021-07-25,,513.0
925,Andorra,2021-07-26,,305.0
926,Andorra,2021-07-27,,305.0
927,Andorra,2021-07-28,,305.0
928,Andorra,2021-07-29,,305.0
929,Andorra,2021-07-30,,305.0
930,Andorra,2021-07-31,,305.0
931,Andorra,2021-08-01,35573.0,305.0
932,Andorra,2021-08-02,,316.0
933,Andorra,2021-08-03,,327.0
934,Andorra,2021-08-04,,338.0
935,Andorra,2021-08-05,,349.0
936,Andorra,2021-08-06,,360.0
937,Andorra,2021-08-07,,371.0
938,Andorra,2021-08-08,,381.0
939,Andorra,2021-08-09,,381.0
940,Andorra,2021-08-10,,381.0
941,Andorra,2021-08-11,,381.0
942,Andorra,2021-08-12,,381.0
943,Andorra,2021-08-13,,381.0
944,Andorra,2021-08-14,,381.0
945,Andorra,2021-08-15,40616.0,381.0
946,Andorra,2021-08-16,,370.0
947,Andorra,2021-08-17,,359.0
948,Andorra,2021-08-18,,348.0
949,Andorra,2021-08-19,,337.0
950,Andorra,2021-08-20,,326.0
951,Andorra,2021-08-21,,315.0
952,Andorra,2021-08-22,,304.0
953,Andorra,2021-08-23,,304.0
954,Andorra,2021-08-24,,304.0
955,Andorra,2021-08-25,,304.0
956,Andorra,2021-08-26,,304.0
957,Andorra,2021-08-27,,304.0
958,Andorra,2021-08-28,,304.0
959,Andorra,2021-08-29,43008.0,304.0
960,Andorra,2021-08-30,,292.0
961,Andorra,2021-08-31,,280.0
962,Andorra,2021-09-01,,267.0
963,Andorra,2021-09-02,,255.0
964,Andorra,2021-09-03,,243.0
965,Andorra,2021-09-04,,231.0
966,Andorra,2021-09-05,,218.0
967,Andorra,2021-09-06,,218.0
968,Andorra,2021-09-07,,218.0
969,Andorra,2021-09-08,,218.0
970,Andorra,2021-09-09,,218.0
971,Andorra,2021-09-10,,218.0
972,Andorra,2021-09-11,,218.0
973,Andorra,2021-09-12,,218.0
974,Andorra,2021-09-13,,218.0
975,Andorra,2021-09-14,,218.0
976,Andorra,2021-09-15,,218.0
977,Andorra,2021-09-16,,218.0
978,Andorra,2021-09-17,,218.0
979,Andorra,2021-09-18,,218.0
980,Andorra,2021-09-19,,218.0
981,Andorra,2021-09-20,,218.0
982,Andorra,2021-09-21,,218.0
983,Andorra,2021-09-22,,218.0
984,Andorra,2021-09-23,,218.0
985,Andorra,2021-09-24,,218.0
986,Andorra,2021-09-25,,218.0
987,Andorra,2021-09-26,47720.0,218.0
988,Angola,2021-03-01,,
989,Angola,2021-03-02,,881.0
990,Angola,2021-03-03,,881.0
991,Angola,2021-03-04,,881.0
992,Angola,2021-03-05,,881.0
993,Angola,2021-03-06,,881.0
994,Angola,2021-03-07,,881.0
995,Angola,2021-03-08,,881.0
996,Angola,2021-03-09,,1367.0
997,Angola,2021-03-10,,1853.0
998,Angola,2021-03-11,,2339.0
999,Angola,2021-03-12,,2825.0
1000,Angola,2021-03-13,,3311.0
1001,Angola,2021-03-14,,3797.0
1002,Angola,2021-03-15,,4283.0
1003,Angola,2021-03-16,,4283.0
1004,Angola,2021-03-17,,4283.0
1005,Angola,2021-03-18,,4283.0
1006,Angola,2021-03-19,,4577.0
1007,Angola,2021-03-20,,4870.0
1008,Angola,2021-03-21,,5163.0
1009,Angola,2021-03-22,,5457.0
1010,Angola,2021-03-23,,5750.0
1011,Angola,2021-03-24,,6044.0
1012,Angola,2021-03-25,,6681.0
1013,Angola,2021-03-26,,7025.0
1014,Angola,2021-03-27,,7369.0
1015,Angola,2021-03-28,,7713.0
1016,Angola,2021-03-29,,8057.0
1017,Angola,2021-03-30,,8060.0
1018,Angola,2021-03-31,,8062.0
1019,Angola,2021-04-01,,7720.0
1020,Angola,2021-04-02,,7379.0
1021,Angola,2021-04-03,,7037.0
1022,Angola,2021-04-04,,6695.0
1023,Angola,2021-04-05,,6354.0
1024,Angola,2021-04-06,,6354.0
1025,Angola,2021-04-07,,7271.0
1026,Angola,2021-04-08,,8188.0
1027,Angola,2021-04-09,,9105.0
1028,Angola,2021-04-10,,10022.0
1029,Angola,2021-04-11,,10939.0
1030,Angola,2021-04-12,,12710.0
1031,Angola,2021-04-13,,14481.0
1032,Angola,2021-04-14,,15335.0
1033,Angola,2021-04-15,,16189.0
1034,Angola,2021-04-16,,17043.0
1035,Angola,2021-04-17,,17897.0
1036,Angola,2021-04-18,,18751.0
1037,Angola,2021-04-19,,18751.0
1038,Angola,2021-04-20,,18247.0
1039,Angola,2021-04-21,,17743.0
1040,Angola,2021-04-22,,17240.0
1041,Angola,2021-04-23,,16736.0
1042,Angola,2021-04-24,,15337.0
1043,Angola,2021-04-25,,13939.0
1044,Angola,2021-04-26,,12540.0
1045,Angola,2021-04-27,,11645.0
1046,Angola,2021-04-28,,10750.0
1047,Angola,2021-04-29,,9854.0
1048,Angola,2021-04-30,,8959.0
1049,Angola,2021-05-01,,8959.0
1050,Angola,2021-05-02,,8959.0
1051,Angola,2021-05-03,,8959.0
1052,Angola,2021-05-04,,8959.0
1053,Angola,2021-05-05,,8959.0
1054,Angola,2021-05-06,,8959.0
1055,Angola,2021-05-07,,8959.0
1056,Angola,2021-05-08,,8959.0
1057,Angola,2021-05-09,,8959.0
1058,Angola,2021-05-10,,8959.0
1059,Angola,2021-05-11,,8959.0
1060,Angola,2021-05-12,40195.0,8959.0
1061,Angola,2021-05-13,,8987.0
1062,Angola,2021-05-14,,9015.0
1063,Angola,2021-05-15,,9043.0
1064,Angola,2021-05-16,,9071.0
1065,Angola,2021-05-17,,9099.0
1066,Angola,2021-05-18,75215.0,9127.0
1067,Angola,2021-05-19,,11468.0
1068,Angola,2021-05-20,,13781.0
1069,Angola,2021-05-21,126551.0,16093.0
1070,Angola,2021-05-22,,17712.0
1071,Angola,2021-05-23,,19332.0
1072,Angola,2021-05-24,,20951.0
1073,Angola,2021-05-25,,22570.0
1074,Angola,2021-05-26,196930.0,21876.0
1075,Angola,2021-05-27,,19662.0
1076,Angola,2021-05-28,,17448.0
1077,Angola,2021-05-29,,15928.0
1078,Angola,2021-05-30,,14408.0
1079,Angola,2021-05-31,230181.0,12888.0
1080,Angola,2021-06-01,,13652.0
1081,Angola,2021-06-02,,14416.0
1082,Angola,2021-06-03,,16700.0
1083,Angola,2021-06-04,,18985.0
1084,Angola,2021-06-05,,21269.0
1085,Angola,2021-06-06,,23554.0
1086,Angola,2021-06-07,,25838.0
1087,Angola,2021-06-08,375630.0,25838.0
1088,Angola,2021-06-09,,29769.0
1089,Angola,2021-06-10,447704.0,33700.0
1090,Angola,2021-06-11,,32630.0
1091,Angola,2021-06-12,,31560.0
1092,Angola,2021-06-13,,30491.0
1093,Angola,2021-06-14,,29421.0
1094,Angola,2021-06-15,492266.0,28351.0
1095,Angola,2021-06-16,,22609.0
1096,Angola,2021-06-17,,16866.0
1097,Angola,2021-06-18,,16125.0
1098,Angola,2021-06-19,,15384.0
1099,Angola,2021-06-20,513793.0,14642.0
1100,Angola,2021-06-21,,13897.0
1101,Angola,2021-06-22,,13152.0
1102,Angola,2021-06-23,,13148.0
1103,Angola,2021-06-24,523580.0,13143.0
1104,Angola,2021-06-25,,13249.0
1105,Angola,2021-06-26,,13354.0
1106,Angola,2021-06-27,,13460.0
1107,Angola,2021-06-28,544991.0,13570.0
1108,Angola,2021-06-29,,12207.0
1109,Angola,2021-06-30,,10845.0
1110,Angola,2021-07-01,,9483.0
1111,Angola,2021-07-02,,8011.0
1112,Angola,2021-07-03,,6539.0
1113,Angola,2021-07-04,,5067.0
1114,Angola,2021-07-05,561688.0,3595.0
1115,Angola,2021-07-06,,3995.0
1116,Angola,2021-07-07,,4394.0
1117,Angola,2021-07-08,,4794.0
1118,Angola,2021-07-09,,5193.0
1119,Angola,2021-07-10,,5593.0
1120,Angola,2021-07-11,,5992.0
1121,Angola,2021-07-12,599828.0,6392.0
1122,Angola,2021-07-13,,6179.0
1123,Angola,2021-07-14,,5967.0
1124,Angola,2021-07-15,,5755.0
1125,Angola,2021-07-16,,5542.0
1126,Angola,2021-07-17,,5330.0
1127,Angola,2021-07-18,,5117.0
1128,Angola,2021-07-19,634164.0,4905.0
1129,Angola,2021-07-20,,5038.0
1130,Angola,2021-07-21,,5171.0
1131,Angola,2021-07-22,,5304.0
1132,Angola,2021-07-23,,5436.0
1133,Angola,2021-07-24,,5569.0
1134,Angola,2021-07-25,,5702.0
1135,Angola,2021-07-26,,5835.0
1136,Angola,2021-07-27,,5835.0
1137,Angola,2021-07-28,,5835.0
1138,Angola,2021-07-29,,5835.0
1139,Angola,2021-07-30,,5835.0
1140,Angola,2021-07-31,,5835.0
1141,Angola,2021-08-01,,5835.0
1142,Angola,2021-08-02,,5835.0
1143,Angola,2021-08-03,710113.0,5835.0
1144,Angola,2021-08-04,,5371.0
1145,Angola,2021-08-05,,4907.0
1146,Angola,2021-08-06,,4443.0
1147,Angola,2021-08-07,,3980.0
1148,Angola,2021-08-08,,3516.0
1149,Angola,2021-08-09,722610.0,3052.0
1150,Angola,2021-08-10,,2869.0
1151,Angola,2021-08-11,,3151.0
1152,Angola,2021-08-12,,3432.0
1153,Angola,2021-08-13,,3713.0
1154,Angola,2021-08-14,,3995.0
1155,Angola,2021-08-15,,4276.0
1156,Angola,2021-08-16,727297.0,4557.0
1157,Angola,2021-08-17,,4856.0
1158,Angola,2021-08-18,,5154.0
1159,Angola,2021-08-19,,5452.0
1160,Angola,2021-08-20,728311.0,5751.0
1161,Angola,2021-08-21,,7600.0
1162,Angola,2021-08-22,,9449.0
1163,Angola,2021-08-23,,11297.0
1164,Angola,2021-08-24,,12848.0
1165,Angola,2021-08-25,731010.0,14398.0
1166,Angola,2021-08-26,,18444.0
1167,Angola,2021-08-27,,22489.0
1168,Angola,2021-08-28,,24985.0
1169,Angola,2021-08-29,,27480.0
1170,Angola,2021-08-30,,29975.0
1171,Angola,2021-08-31,,32470.0
1172,Angola,2021-09-01,920570.0,34965.0
1173,Angola,2021-09-02,,35442.0
1174,Angola,2021-09-03,,35918.0
1175,Angola,2021-09-04,,36395.0
1176,Angola,2021-09-05,,36871.0
1177,Angola,2021-09-06,,37348.0
1178,Angola,2021-09-07,,37824.0
1179,Angola,2021-09-08,,38301.0
1180,Angola,2021-09-09,,38301.0
1181,Angola,2021-09-10,,38301.0
1182,Angola,2021-09-11,958453.0,38301.0
1183,Angola,2021-09-12,,39094.0
1184,Angola,2021-09-13,,39886.0
1185,Angola,2021-09-14,,40679.0
1186,Angola,2021-09-15,,41472.0
1187,Angola,2021-09-16,,42265.0
1188,Angola,2021-09-17,,43057.0
1189,Angola,2021-09-18,,43850.0
1190,Angola,2021-09-19,983587.0,43850.0
1191,Angola,2021-09-20,,43994.0
1192,Angola,2021-09-21,,44138.0
1193,Angola,2021-09-22,,44282.0
1194,Angola,2021-09-23,,44426.0
1195,Angola,2021-09-24,,44570.0
1196,Angola,2021-09-25,,44714.0
1197,Angola,2021-09-26,1006732.0,44858.0
1198,Angola,2021-09-27,,49646.0
1199,Angola,2021-09-28,,54435.0
1200,Angola,2021-09-29,,59224.0
1201,Angola,2021-09-30,,64012.0
1202,Angola,2021-10-01,,68801.0
1203,Angola,2021-10-02,,73590.0
1204,Angola,2021-10-03,,78378.0
1205,Angola,2021-10-04,,78378.0
1206,Angola,2021-10-05,,78378.0
1207,Angola,2021-10-06,,78378.0
1208,Angola,2021-10-07,,78378.0
1209,Angola,2021-10-08,1210969.0,78378.0
1210,Angola,2021-10-09,,76086.0
1211,Angola,2021-10-10,,73793.0
1212,Angola,2021-10-11,,71500.0
1213,Angola,2021-10-12,,69207.0
1214,Angola,2021-10-13,,66915.0
1215,Angola,2021-10-14,1290152.0,64622.0
1216,Angola,2021-10-15,,81141.0
1217,Angola,2021-10-16,,99953.0
1218,Angola,2021-10-17,,118764.0
1219,Angola,2021-10-18,1437397.0,137576.0
1220,Angola,2021-10-19,,159842.0
1221,Angola,2021-10-20,1534757.0,182109.0
1222,Anguilla,2021-02-04,,
1223,Anguilla,2021-02-05,,149.0
1224,Anguilla,2021-02-06,,149.0
1225,Anguilla,2021-02-07,,149.0
1226,Anguilla,2021-02-08,,149.0
1227,Anguilla,2021-02-09,,149.0
1228,Anguilla,2021-02-10,,149.0
1229,Anguilla,2021-02-11,,149.0
1230,Anguilla,2021-02-12,,149.0
1231,Anguilla,2021-02-13,,149.0
1232,Anguilla,2021-02-14,,331.0
1233,Anguilla,2021-02-15,,323.0
1234,Anguilla,2021-02-16,,316.0
1235,Anguilla,2021-02-17,,309.0
1236,Anguilla,2021-02-18,,301.0
1237,Anguilla,2021-02-19,,294.0
1238,Anguilla,2021-02-20,,286.0
1239,Anguilla,2021-02-21,,97.0
1240,Anguilla,2021-02-22,,97.0
1241,Anguilla,2021-02-23,,97.0
1242,Anguilla,2021-02-24,,97.0
1243,Anguilla,2021-02-25,,97.0
1244,Anguilla,2021-02-26,,97.0
1245,Anguilla,2021-02-27,,93.0
1246,Anguilla,2021-02-28,,89.0
1247,Anguilla,2021-03-01,,86.0
1248,Anguilla,2021-03-02,,82.0
1249,Anguilla,2021-03-03,,78.0
1250,Anguilla,2021-03-04,,74.0
1251,Anguilla,2021-03-05,,70.0
1252,Anguilla,2021-03-06,,70.0
1253,Anguilla,2021-03-07,,70.0
1254,Anguilla,2021-03-08,,70.0
1255,Anguilla,2021-03-09,,70.0
1256,Anguilla,2021-03-10,,71.0
1257,Anguilla,2021-03-11,,71.0
1258,Anguilla,2021-03-12,,72.0
1259,Anguilla,2021-03-13,,73.0
1260,Anguilla,2021-03-14,,71.0
1261,Anguilla,2021-03-15,,69.0
1262,Anguilla,2021-03-16,,68.0
1263,Anguilla,2021-03-17,,65.0
1264,Anguilla,2021-03-18,,63.0
1265,Anguilla,2021-03-19,,60.0
1266,Anguilla,2021-03-20,,53.0
1267,Anguilla,2021-03-21,,47.0
1268,Anguilla,2021-03-22,,42.0
1269,Anguilla,2021-03-23,,36.0
1270,Anguilla,2021-03-24,,31.0
1271,Anguilla,2021-03-25,,26.0
1272,Anguilla,2021-03-26,,20.0
1273,Anguilla,2021-03-27,,20.0
1274,Anguilla,2021-03-28,,20.0
1275,Anguilla,2021-03-29,,20.0
1276,Anguilla,2021-03-30,,20.0
1277,Anguilla,2021-03-31,,20.0
1278,Anguilla,2021-04-01,,20.0
1279,Anguilla,2021-04-02,,20.0
1280,Anguilla,2021-04-03,,20.0
1281,Anguilla,2021-04-04,,20.0
1282,Anguilla,2021-04-05,,20.0
1283,Anguilla,2021-04-06,,20.0
1284,Anguilla,2021-04-07,,20.0
1285,Anguilla,2021-04-08,,20.0
1286,Anguilla,2021-04-09,,20.0
1287,Anguilla,2021-04-10,,20.0
1288,Anguilla,2021-04-11,,20.0
1289,Anguilla,2021-04-12,,20.0
1290,Anguilla,2021-04-13,,33.0
1291,Anguilla,2021-04-14,,45.0
1292,Anguilla,2021-04-15,,57.0
1293,Anguilla,2021-04-16,,69.0
1294,Anguilla,2021-04-17,,82.0
1295,Anguilla,2021-04-18,,94.0
1296,Anguilla,2021-04-19,,106.0
1297,Anguilla,2021-04-20,,106.0
1298,Anguilla,2021-04-21,,106.0
1299,Anguilla,2021-04-22,783.0,106.0
1300,Anguilla,2021-04-23,,127.0
1301,Anguilla,2021-04-24,,148.0
1302,Anguilla,2021-04-25,,169.0
1303,Anguilla,2021-04-26,,190.0
1304,Anguilla,2021-04-27,,211.0
1305,Anguilla,2021-04-28,,232.0
1306,Anguilla,2021-04-29,,253.0
1307,Anguilla,2021-04-30,,253.0
1308,Anguilla,2021-05-01,,253.0
1309,Anguilla,2021-05-02,,253.0
1310,Anguilla,2021-05-03,,253.0
1311,Anguilla,2021-05-04,,253.0
1312,Anguilla,2021-05-05,,253.0
1313,Anguilla,2021-05-06,,253.0
1314,Anguilla,2021-05-07,,253.0
1315,Anguilla,2021-05-08,,253.0
1316,Anguilla,2021-05-09,,253.0
1317,Anguilla,2021-05-10,,253.0
1318,Anguilla,2021-05-11,,253.0
1319,Anguilla,2021-05-12,,253.0
1320,Anguilla,2021-05-13,,253.0
1321,Anguilla,2021-05-14,,253.0
1322,Anguilla,2021-05-15,,253.0
1323,Anguilla,2021-05-16,,253.0
1324,Anguilla,2021-05-17,4424.0,253.0
1325,Anguilla,2021-05-18,,233.0
1326,Anguilla,2021-05-19,,212.0
1327,Anguilla,2021-05-20,,192.0
1328,Anguilla,2021-05-21,,171.0
1329,Anguilla,2021-05-22,,151.0
1330,Anguilla,2021-05-23,,130.0
1331,Anguilla,2021-05-24,,110.0
1332,Anguilla,2021-05-25,,110.0
1333,Anguilla,2021-05-26,,110.0
1334,Anguilla,2021-05-27,,110.0
1335,Anguilla,2021-05-28,5439.0,110.0
1336,Anguilla,2021-05-29,,96.0
1337,Anguilla,2021-05-30,,83.0
1338,Anguilla,2021-05-31,,70.0
1339,Anguilla,2021-06-01,,56.0
1340,Anguilla,2021-06-02,,43.0
1341,Anguilla,2021-06-03,,30.0
1342,Anguilla,2021-06-04,5513.0,16.0
1343,Anguilla,2021-06-05,,22.0
1344,Anguilla,2021-06-06,,27.0
1345,Anguilla,2021-06-07,,33.0
1346,Anguilla,2021-06-08,,38.0
1347,Anguilla,2021-06-09,,43.0
1348,Anguilla,2021-06-10,,49.0
1349,Anguilla,2021-06-11,5818.0,54.0
1350,Anguilla,2021-06-12,,52.0
1351,Anguilla,2021-06-13,,49.0
1352,Anguilla,2021-06-14,,47.0
1353,Anguilla,2021-06-15,,45.0
1354,Anguilla,2021-06-16,,42.0
1355,Anguilla,2021-06-17,,40.0
1356,Anguilla,2021-06-18,6015.0,37.0
